left,top,right,bottom,id,X,Y
10.5626195250,48.6157844820,10.9126195250,48.8407844820,601,10.5626195250,48.6157844820
10.5626195250,48.3907844820,10.9126195250,48.6157844820,602,10.5626195250,48.3907844820
10.5626195250,48.1657844820,10.9126195250,48.3907844820,603,10.5626195250,48.1657844820
10.5626195250,47.9407844820,10.9126195250,48.1657844820,604,10.5626195250,47.9407844820
10.5626195250,47.7157844820,10.9126195250,47.9407844820,605,10.5626195250,47.7157844820
10.9126195250,54.2407844820,11.2626195250,54.4657844820,614,10.9126195250,54.2407844820
10.9126195250,53.7907844820,11.2626195250,54.0157844820,616,10.9126195250,53.7907844820
10.9126195250,53.5657844820,11.2626195250,53.7907844820,617,10.9126195250,53.5657844820
10.9126195250,53.3407844820,11.2626195250,53.5657844820,618,10.9126195250,53.3407844820
10.9126195250,53.1157844820,11.2626195250,53.3407844820,619,10.9126195250,53.1157844820
10.9126195250,52.8907844820,11.2626195250,53.1157844820,620,10.9126195250,52.8907844820
10.9126195250,52.6657844820,11.2626195250,52.8907844820,621,10.9126195250,52.6657844820
10.9126195250,52.4407844820,11.2626195250,52.6657844820,622,10.9126195250,52.4407844820
10.9126195250,52.2157844820,11.2626195250,52.4407844820,623,10.9126195250,52.2157844820
10.9126195250,51.9907844820,11.2626195250,52.2157844820,624,10.9126195250,51.9907844820
10.9126195250,51.7657844820,11.2626195250,51.9907844820,625,10.9126195250,51.7657844820
10.9126195250,51.5407844820,11.2626195250,51.7657844820,626,10.9126195250,51.5407844820
10.9126195250,51.3157844820,11.2626195250,51.5407844820,627,10.9126195250,51.3157844820
10.9126195250,51.0907844820,11.2626195250,51.3157844820,628,10.9126195250,51.0907844820
10.9126195250,50.8657844820,11.2626195250,51.0907844820,629,10.9126195250,50.8657844820
10.9126195250,50.6407844820,11.2626195250,50.8657844820,630,10.9126195250,50.6407844820
10.9126195250,50.4157844820,11.2626195250,50.6407844820,631,10.9126195250,50.4157844820
10.9126195250,50.1907844820,11.2626195250,50.4157844820,632,10.9126195250,50.1907844820
10.9126195250,49.9657844820,11.2626195250,50.1907844820,633,10.9126195250,49.9657844820
10.9126195250,49.7407844820,11.2626195250,49.9657844820,634,10.9126195250,49.7407844820
10.9126195250,49.5157844820,11.2626195250,49.7407844820,635,10.9126195250,49.5157844820
10.9126195250,49.2907844820,11.2626195250,49.5157844820,636,10.9126195250,49.2907844820
10.9126195250,49.0657844820,11.2626195250,49.2907844820,637,10.9126195250,49.0657844820
10.9126195250,48.8407844820,11.2626195250,49.0657844820,638,10.9126195250,48.8407844820
10.9126195250,48.6157844820,11.2626195250,48.8407844820,639,10.9126195250,48.6157844820
10.9126195250,48.3907844820,11.2626195250,48.6157844820,640,10.9126195250,48.3907844820
10.9126195250,48.1657844820,11.2626195250,48.3907844820,641,10.9126195250,48.1657844820
10.9126195250,47.9407844820,11.2626195250,48.1657844820,642,10.9126195250,47.9407844820
10.9126195250,47.7157844820,11.2626195250,47.9407844820,643,10.9126195250,47.7157844820
10.9126195250,47.4907844820,11.2626195250,47.7157844820,644,10.9126195250,47.4907844820
11.2626195250,54.4657844820,11.6126195250,54.6907844820,651,11.2626195250,54.4657844820
11.2626195250,53.7907844820,11.6126195250,54.0157844820,654,11.2626195250,53.7907844820
11.2626195250,53.5657844820,11.6126195250,53.7907844820,655,11.2626195250,53.5657844820
11.2626195250,53.3407844820,11.6126195250,53.5657844820,656,11.2626195250,53.3407844820
11.2626195250,53.1157844820,11.6126195250,53.3407844820,657,11.2626195250,53.1157844820
11.2626195250,52.8907844820,11.6126195250,53.1157844820,658,11.2626195250,52.8907844820
11.2626195250,52.6657844820,11.6126195250,52.8907844820,659,11.2626195250,52.6657844820
11.2626195250,52.4407844820,11.6126195250,52.6657844820,660,11.2626195250,52.4407844820
11.2626195250,52.2157844820,11.6126195250,52.4407844820,661,11.2626195250,52.2157844820
11.2626195250,51.9907844820,11.6126195250,52.2157844820,662,11.2626195250,51.9907844820
11.2626195250,51.7657844820,11.6126195250,51.9907844820,663,11.2626195250,51.7657844820
11.2626195250,51.5407844820,11.6126195250,51.7657844820,664,11.2626195250,51.5407844820
11.2626195250,51.3157844820,11.6126195250,51.5407844820,665,11.2626195250,51.3157844820
11.2626195250,51.0907844820,11.6126195250,51.3157844820,666,11.2626195250,51.0907844820
11.2626195250,50.8657844820,11.6126195250,51.0907844820,667,11.2626195250,50.8657844820
11.2626195250,50.6407844820,11.6126195250,50.8657844820,668,11.2626195250,50.6407844820
11.2626195250,50.4157844820,11.6126195250,50.6407844820,669,11.2626195250,50.4157844820
11.2626195250,50.1907844820,11.6126195250,50.4157844820,670,11.2626195250,50.1907844820
11.2626195250,49.9657844820,11.6126195250,50.1907844820,671,11.2626195250,49.9657844820
11.2626195250,49.7407844820,11.6126195250,49.9657844820,672,11.2626195250,49.7407844820
11.2626195250,49.5157844820,11.6126195250,49.7407844820,673,11.2626195250,49.5157844820
11.2626195250,49.2907844820,11.6126195250,49.5157844820,674,11.2626195250,49.2907844820
11.2626195250,49.0657844820,11.6126195250,49.2907844820,675,11.2626195250,49.0657844820
11.2626195250,48.8407844820,11.6126195250,49.0657844820,676,11.2626195250,48.8407844820
11.2626195250,48.6157844820,11.6126195250,48.8407844820,677,11.2626195250,48.6157844820
11.2626195250,48.3907844820,11.6126195250,48.6157844820,678,11.2626195250,48.3907844820
11.2626195250,48.1657844820,11.6126195250,48.3907844820,679,11.2626195250,48.1657844820
11.2626195250,47.9407844820,11.6126195250,48.1657844820,680,11.2626195250,47.9407844820
11.2626195250,47.7157844820,11.6126195250,47.9407844820,681,11.2626195250,47.7157844820
11.2626195250,47.4907844820,11.6126195250,47.7157844820,682,11.2626195250,47.4907844820
11.6126195250,54.0157844820,11.9626195250,54.2407844820,691,11.6126195250,54.0157844820
11.6126195250,53.7907844820,11.9626195250,54.0157844820,692,11.6126195250,53.7907844820
11.6126195250,53.5657844820,11.9626195250,53.7907844820,693,11.6126195250,53.5657844820
11.6126195250,53.3407844820,11.9626195250,53.5657844820,694,11.6126195250,53.3407844820
11.6126195250,53.1157844820,11.9626195250,53.3407844820,695,11.6126195250,53.1157844820
11.6126195250,52.8907844820,11.9626195250,53.1157844820,696,11.6126195250,52.8907844820
11.6126195250,52.6657844820,11.9626195250,52.8907844820,697,11.6126195250,52.6657844820
11.6126195250,52.4407844820,11.9626195250,52.6657844820,698,11.6126195250,52.4407844820
11.6126195250,52.2157844820,11.9626195250,52.4407844820,699,11.6126195250,52.2157844820
11.6126195250,51.9907844820,11.9626195250,52.2157844820,700,11.6126195250,51.9907844820
11.6126195250,51.7657844820,11.9626195250,51.9907844820,701,11.6126195250,51.7657844820
11.6126195250,51.5407844820,11.9626195250,51.7657844820,702,11.6126195250,51.5407844820
11.6126195250,51.3157844820,11.9626195250,51.5407844820,703,11.6126195250,51.3157844820
11.6126195250,51.0907844820,11.9626195250,51.3157844820,704,11.6126195250,51.0907844820
11.6126195250,50.8657844820,11.9626195250,51.0907844820,705,11.6126195250,50.8657844820
11.6126195250,50.6407844820,11.9626195250,50.8657844820,706,11.6126195250,50.6407844820
11.6126195250,50.4157844820,11.9626195250,50.6407844820,707,11.6126195250,50.4157844820
11.6126195250,50.1907844820,11.9626195250,50.4157844820,708,11.6126195250,50.1907844820
11.6126195250,49.9657844820,11.9626195250,50.1907844820,709,11.6126195250,49.9657844820
11.6126195250,49.7407844820,11.9626195250,49.9657844820,710,11.6126195250,49.7407844820
11.6126195250,49.5157844820,11.9626195250,49.7407844820,711,11.6126195250,49.5157844820
11.6126195250,49.2907844820,11.9626195250,49.5157844820,712,11.6126195250,49.2907844820
11.6126195250,49.0657844820,11.9626195250,49.2907844820,713,11.6126195250,49.0657844820
11.6126195250,48.8407844820,11.9626195250,49.0657844820,714,11.6126195250,48.8407844820
11.6126195250,48.6157844820,11.9626195250,48.8407844820,715,11.6126195250,48.6157844820
11.6126195250,48.3907844820,11.9626195250,48.6157844820,716,11.6126195250,48.3907844820
11.6126195250,48.1657844820,11.9626195250,48.3907844820,717,11.6126195250,48.1657844820
11.6126195250,47.9407844820,11.9626195250,48.1657844820,718,11.6126195250,47.9407844820
11.6126195250,47.7157844820,11.9626195250,47.9407844820,719,11.6126195250,47.7157844820
11.9626195250,54.0157844820,12.3126195250,54.2407844820,729,11.9626195250,54.0157844820
11.9626195250,53.7907844820,12.3126195250,54.0157844820,730,11.9626195250,53.7907844820
11.9626195250,53.5657844820,12.3126195250,53.7907844820,731,11.9626195250,53.5657844820
11.9626195250,53.3407844820,12.3126195250,53.5657844820,732,11.9626195250,53.3407844820
11.9626195250,53.1157844820,12.3126195250,53.3407844820,733,11.9626195250,53.1157844820
11.9626195250,52.8907844820,12.3126195250,53.1157844820,734,11.9626195250,52.8907844820
11.9626195250,52.6657844820,12.3126195250,52.8907844820,735,11.9626195250,52.6657844820
11.9626195250,52.4407844820,12.3126195250,52.6657844820,736,11.9626195250,52.4407844820
11.9626195250,52.2157844820,12.3126195250,52.4407844820,737,11.9626195250,52.2157844820
11.9626195250,51.9907844820,12.3126195250,52.2157844820,738,11.9626195250,51.9907844820
11.9626195250,51.7657844820,12.3126195250,51.9907844820,739,11.9626195250,51.7657844820
11.9626195250,51.5407844820,12.3126195250,51.7657844820,740,11.9626195250,51.5407844820
11.9626195250,51.3157844820,12.3126195250,51.5407844820,741,11.9626195250,51.3157844820
11.9626195250,51.0907844820,12.3126195250,51.3157844820,742,11.9626195250,51.0907844820
11.9626195250,50.8657844820,12.3126195250,51.0907844820,743,11.9626195250,50.8657844820
11.9626195250,50.6407844820,12.3126195250,50.8657844820,744,11.9626195250,50.6407844820
11.9626195250,50.4157844820,12.3126195250,50.6407844820,745,11.9626195250,50.4157844820
11.9626195250,50.1907844820,12.3126195250,50.4157844820,746,11.9626195250,50.1907844820
11.9626195250,49.9657844820,12.3126195250,50.1907844820,747,11.9626195250,49.9657844820
11.9626195250,49.7407844820,12.3126195250,49.9657844820,748,11.9626195250,49.7407844820
11.9626195250,49.5157844820,12.3126195250,49.7407844820,749,11.9626195250,49.5157844820
11.9626195250,49.2907844820,12.3126195250,49.5157844820,750,11.9626195250,49.2907844820
11.9626195250,49.0657844820,12.3126195250,49.2907844820,751,11.9626195250,49.0657844820
11.9626195250,48.8407844820,12.3126195250,49.0657844820,752,11.9626195250,48.8407844820
11.9626195250,48.6157844820,12.3126195250,48.8407844820,753,11.9626195250,48.6157844820
11.9626195250,48.3907844820,12.3126195250,48.6157844820,754,11.9626195250,48.3907844820
11.9626195250,48.1657844820,12.3126195250,48.3907844820,755,11.9626195250,48.1657844820
11.9626195250,47.9407844820,12.3126195250,48.1657844820,756,11.9626195250,47.9407844820
11.9626195250,47.7157844820,12.3126195250,47.9407844820,757,11.9626195250,47.7157844820
12.3126195250,54.2407844820,12.6626195250,54.4657844820,766,12.3126195250,54.2407844820
12.3126195250,54.0157844820,12.6626195250,54.2407844820,767,12.3126195250,54.0157844820
12.3126195250,53.7907844820,12.6626195250,54.0157844820,768,12.3126195250,53.7907844820
12.3126195250,53.5657844820,12.6626195250,53.7907844820,769,12.3126195250,53.5657844820
12.3126195250,53.3407844820,12.6626195250,53.5657844820,770,12.3126195250,53.3407844820
12.3126195250,53.1157844820,12.6626195250,53.3407844820,771,12.3126195250,53.1157844820
12.3126195250,52.8907844820,12.6626195250,53.1157844820,772,12.3126195250,52.8907844820
12.3126195250,52.6657844820,12.6626195250,52.8907844820,773,12.3126195250,52.6657844820
12.3126195250,52.4407844820,12.6626195250,52.6657844820,774,12.3126195250,52.4407844820
12.3126195250,52.2157844820,12.6626195250,52.4407844820,775,12.3126195250,52.2157844820
12.3126195250,51.9907844820,12.6626195250,52.2157844820,776,12.3126195250,51.9907844820
12.3126195250,51.7657844820,12.6626195250,51.9907844820,777,12.3126195250,51.7657844820
12.3126195250,51.5407844820,12.6626195250,51.7657844820,778,12.3126195250,51.5407844820
12.3126195250,51.3157844820,12.6626195250,51.5407844820,779,12.3126195250,51.3157844820
12.3126195250,51.0907844820,12.6626195250,51.3157844820,780,12.3126195250,51.0907844820
12.3126195250,50.8657844820,12.6626195250,51.0907844820,781,12.3126195250,50.8657844820
12.3126195250,50.6407844820,12.6626195250,50.8657844820,782,12.3126195250,50.6407844820
12.3126195250,50.4157844820,12.6626195250,50.6407844820,783,12.3126195250,50.4157844820
12.3126195250,50.1907844820,12.6626195250,50.4157844820,784,12.3126195250,50.1907844820
12.3126195250,49.9657844820,12.6626195250,50.1907844820,785,12.3126195250,49.9657844820
12.3126195250,49.7407844820,12.6626195250,49.9657844820,786,12.3126195250,49.7407844820
12.3126195250,49.5157844820,12.6626195250,49.7407844820,787,12.3126195250,49.5157844820
12.3126195250,49.2907844820,12.6626195250,49.5157844820,788,12.3126195250,49.2907844820
12.3126195250,49.0657844820,12.6626195250,49.2907844820,789,12.3126195250,49.0657844820
12.3126195250,48.8407844820,12.6626195250,49.0657844820,790,12.3126195250,48.8407844820
12.3126195250,48.6157844820,12.6626195250,48.8407844820,791,12.3126195250,48.6157844820
12.3126195250,48.3907844820,12.6626195250,48.6157844820,792,12.3126195250,48.3907844820
12.3126195250,48.1657844820,12.6626195250,48.3907844820,793,12.3126195250,48.1657844820
12.3126195250,47.9407844820,12.6626195250,48.1657844820,794,12.3126195250,47.9407844820
12.3126195250,47.7157844820,12.6626195250,47.9407844820,795,12.3126195250,47.7157844820
12.6626195250,54.2407844820,13.0126195250,54.4657844820,804,12.6626195250,54.2407844820
12.6626195250,54.0157844820,13.0126195250,54.2407844820,805,12.6626195250,54.0157844820
12.6626195250,53.7907844820,13.0126195250,54.0157844820,806,12.6626195250,53.7907844820
12.6626195250,53.5657844820,13.0126195250,53.7907844820,807,12.6626195250,53.5657844820
12.6626195250,53.3407844820,13.0126195250,53.5657844820,808,12.6626195250,53.3407844820
12.6626195250,53.1157844820,13.0126195250,53.3407844820,809,12.6626195250,53.1157844820
12.6626195250,52.8907844820,13.0126195250,53.1157844820,810,12.6626195250,52.8907844820
12.6626195250,52.6657844820,13.0126195250,52.8907844820,811,12.6626195250,52.6657844820
12.6626195250,52.4407844820,13.0126195250,52.6657844820,812,12.6626195250,52.4407844820
12.6626195250,52.2157844820,13.0126195250,52.4407844820,813,12.6626195250,52.2157844820
12.6626195250,51.9907844820,13.0126195250,52.2157844820,814,12.6626195250,51.9907844820
12.6626195250,51.7657844820,13.0126195250,51.9907844820,815,12.6626195250,51.7657844820
12.6626195250,51.5407844820,13.0126195250,51.7657844820,816,12.6626195250,51.5407844820
12.6626195250,51.3157844820,13.0126195250,51.5407844820,817,12.6626195250,51.3157844820
12.6626195250,51.0907844820,13.0126195250,51.3157844820,818,12.6626195250,51.0907844820
12.6626195250,50.8657844820,13.0126195250,51.0907844820,819,12.6626195250,50.8657844820
12.6626195250,50.6407844820,13.0126195250,50.8657844820,820,12.6626195250,50.6407844820
12.6626195250,50.4157844820,13.0126195250,50.6407844820,821,12.6626195250,50.4157844820
12.6626195250,49.2907844820,13.0126195250,49.5157844820,826,12.6626195250,49.2907844820
12.6626195250,49.0657844820,13.0126195250,49.2907844820,827,12.6626195250,49.0657844820
12.6626195250,48.8407844820,13.0126195250,49.0657844820,828,12.6626195250,48.8407844820
12.6626195250,48.6157844820,13.0126195250,48.8407844820,829,12.6626195250,48.6157844820
12.6626195250,48.3907844820,13.0126195250,48.6157844820,830,12.6626195250,48.3907844820
12.6626195250,48.1657844820,13.0126195250,48.3907844820,831,12.6626195250,48.1657844820
12.6626195250,47.9407844820,13.0126195250,48.1657844820,832,12.6626195250,47.9407844820
12.6626195250,47.7157844820,13.0126195250,47.9407844820,833,12.6626195250,47.7157844820
13.0126195250,54.2407844820,13.3626195250,54.4657844820,842,13.0126195250,54.2407844820
13.0126195250,54.0157844820,13.3626195250,54.2407844820,843,13.0126195250,54.0157844820
13.0126195250,53.7907844820,13.3626195250,54.0157844820,844,13.0126195250,53.7907844820
13.0126195250,53.5657844820,13.3626195250,53.7907844820,845,13.0126195250,53.5657844820
13.0126195250,53.3407844820,13.3626195250,53.5657844820,846,13.0126195250,53.3407844820
13.0126195250,53.1157844820,13.3626195250,53.3407844820,847,13.0126195250,53.1157844820
13.0126195250,52.8907844820,13.3626195250,53.1157844820,848,13.0126195250,52.8907844820
13.0126195250,52.6657844820,13.3626195250,52.8907844820,849,13.0126195250,52.6657844820
13.0126195250,52.4407844820,13.3626195250,52.6657844820,850,13.0126195250,52.4407844820
13.0126195250,52.2157844820,13.3626195250,52.4407844820,851,13.0126195250,52.2157844820
13.0126195250,51.9907844820,13.3626195250,52.2157844820,852,13.0126195250,51.9907844820
13.0126195250,51.7657844820,13.3626195250,51.9907844820,853,13.0126195250,51.7657844820
13.0126195250,51.5407844820,13.3626195250,51.7657844820,854,13.0126195250,51.5407844820
13.0126195250,51.3157844820,13.3626195250,51.5407844820,855,13.0126195250,51.3157844820
13.0126195250,51.0907844820,13.3626195250,51.3157844820,856,13.0126195250,51.0907844820
13.0126195250,50.8657844820,13.3626195250,51.0907844820,857,13.0126195250,50.8657844820
13.0126195250,50.6407844820,13.3626195250,50.8657844820,858,13.0126195250,50.6407844820
13.0126195250,49.2907844820,13.3626195250,49.5157844820,864,13.0126195250,49.2907844820
13.0126195250,49.0657844820,13.3626195250,49.2907844820,865,13.0126195250,49.0657844820
13.0126195250,48.8407844820,13.3626195250,49.0657844820,866,13.0126195250,48.8407844820
13.0126195250,48.6157844820,13.3626195250,48.8407844820,867,13.0126195250,48.6157844820
13.0126195250,48.3907844820,13.3626195250,48.6157844820,868,13.0126195250,48.3907844820
13.0126195250,47.7157844820,13.3626195250,47.9407844820,871,13.0126195250,47.7157844820
13.0126195250,47.4907844820,13.3626195250,47.7157844820,872,13.0126195250,47.4907844820
13.3626195250,54.4657844820,13.7126195250,54.6907844820,879,13.3626195250,54.4657844820
13.3626195250,54.2407844820,13.7126195250,54.4657844820,880,13.3626195250,54.2407844820
13.3626195250,54.0157844820,13.7126195250,54.2407844820,881,13.3626195250,54.0157844820
13.3626195250,53.7907844820,13.7126195250,54.0157844820,882,13.3626195250,53.7907844820
13.3626195250,53.5657844820,13.7126195250,53.7907844820,883,13.3626195250,53.5657844820
13.3626195250,53.3407844820,13.7126195250,53.5657844820,884,13.3626195250,53.3407844820
13.3626195250,53.1157844820,13.7126195250,53.3407844820,885,13.3626195250,53.1157844820
13.3626195250,52.8907844820,13.7126195250,53.1157844820,886,13.3626195250,52.8907844820
13.3626195250,52.6657844820,13.7126195250,52.8907844820,887,13.3626195250,52.6657844820
13.3626195250,52.4407844820,13.7126195250,52.6657844820,888,13.3626195250,52.4407844820
13.3626195250,52.2157844820,13.7126195250,52.4407844820,889,13.3626195250,52.2157844820
13.3626195250,51.9907844820,13.7126195250,52.2157844820,890,13.3626195250,51.9907844820
13.3626195250,51.7657844820,13.7126195250,51.9907844820,891,13.3626195250,51.7657844820
13.3626195250,51.5407844820,13.7126195250,51.7657844820,892,13.3626195250,51.5407844820
13.3626195250,51.3157844820,13.7126195250,51.5407844820,893,13.3626195250,51.3157844820
13.3626195250,51.0907844820,13.7126195250,51.3157844820,894,13.3626195250,51.0907844820
13.3626195250,50.8657844820,13.7126195250,51.0907844820,895,13.3626195250,50.8657844820
13.3626195250,50.6407844820,13.7126195250,50.8657844820,896,13.3626195250,50.6407844820
13.3626195250,49.0657844820,13.7126195250,49.2907844820,903,13.3626195250,49.0657844820
13.3626195250,48.8407844820,13.7126195250,49.0657844820,904,13.3626195250,48.8407844820
13.3626195250,48.6157844820,13.7126195250,48.8407844820,905,13.3626195250,48.6157844820
13.3626195250,48.3907844820,13.7126195250,48.6157844820,906,13.3626195250,48.3907844820
13.7126195250,54.0157844820,14.0626195250,54.2407844820,919,13.7126195250,54.0157844820
13.7126195250,53.7907844820,14.0626195250,54.0157844820,920,13.7126195250,53.7907844820
13.7126195250,53.5657844820,14.0626195250,53.7907844820,921,13.7126195250,53.5657844820
13.7126195250,53.3407844820,14.0626195250,53.5657844820,922,13.7126195250,53.3407844820
13.7126195250,53.1157844820,14.0626195250,53.3407844820,923,13.7126195250,53.1157844820
13.7126195250,52.8907844820,14.0626195250,53.1157844820,924,13.7126195250,52.8907844820
13.7126195250,52.6657844820,14.0626195250,52.8907844820,925,13.7126195250,52.6657844820
13.7126195250,52.4407844820,14.0626195250,52.6657844820,926,13.7126195250,52.4407844820
13.7126195250,52.2157844820,14.0626195250,52.4407844820,927,13.7126195250,52.2157844820
13.7126195250,51.9907844820,14.0626195250,52.2157844820,928,13.7126195250,51.9907844820
13.7126195250,51.7657844820,14.0626195250,51.9907844820,929,13.7126195250,51.7657844820
13.7126195250,51.5407844820,14.0626195250,51.7657844820,930,13.7126195250,51.5407844820
13.7126195250,51.3157844820,14.0626195250,51.5407844820,931,13.7126195250,51.3157844820
13.7126195250,51.0907844820,14.0626195250,51.3157844820,932,13.7126195250,51.0907844820
13.7126195250,50.8657844820,14.0626195250,51.0907844820,933,13.7126195250,50.8657844820
13.7126195250,48.8407844820,14.0626195250,49.0657844820,942,13.7126195250,48.8407844820
13.7126195250,48.6157844820,14.0626195250,48.8407844820,943,13.7126195250,48.6157844820
14.0626195250,54.0157844820,14.4126195250,54.2407844820,957,14.0626195250,54.0157844820
14.0626195250,53.5657844820,14.4126195250,53.7907844820,959,14.0626195250,53.5657844820
14.0626195250,53.3407844820,14.4126195250,53.5657844820,960,14.0626195250,53.3407844820
14.0626195250,53.1157844820,14.4126195250,53.3407844820,961,14.0626195250,53.1157844820
14.0626195250,52.8907844820,14.4126195250,53.1157844820,962,14.0626195250,52.8907844820
14.0626195250,52.6657844820,14.4126195250,52.8907844820,963,14.0626195250,52.6657844820
14.0626195250,52.4407844820,14.4126195250,52.6657844820,964,14.0626195250,52.4407844820
14.0626195250,52.2157844820,14.4126195250,52.4407844820,965,14.0626195250,52.2157844820
14.0626195250,51.9907844820,14.4126195250,52.2157844820,966,14.0626195250,51.9907844820
14.0626195250,51.7657844820,14.4126195250,51.9907844820,967,14.0626195250,51.7657844820
14.0626195250,51.5407844820,14.4126195250,51.7657844820,968,14.0626195250,51.5407844820
14.0626195250,51.3157844820,14.4126195250,51.5407844820,969,14.0626195250,51.3157844820
14.0626195250,51.0907844820,14.4126195250,51.3157844820,970,14.0626195250,51.0907844820
14.0626195250,50.8657844820,14.4126195250,51.0907844820,971,14.0626195250,50.8657844820
14.4126195250,52.6657844820,14.7626195250,52.8907844820,1001,14.4126195250,52.6657844820
14.4126195250,52.4407844820,14.7626195250,52.6657844820,1002,14.4126195250,52.4407844820
14.4126195250,52.2157844820,14.7626195250,52.4407844820,1003,14.4126195250,52.2157844820
14.4126195250,51.9907844820,14.7626195250,52.2157844820,1004,14.4126195250,51.9907844820
14.4126195250,51.7657844820,14.7626195250,51.9907844820,1005,14.4126195250,51.7657844820
14.4126195250,51.5407844820,14.7626195250,51.7657844820,1006,14.4126195250,51.5407844820
14.4126195250,51.3157844820,14.7626195250,51.5407844820,1007,14.4126195250,51.3157844820
14.4126195250,51.0907844820,14.7626195250,51.3157844820,1008,14.4126195250,51.0907844820
14.7626195250,51.3157844820,15.1126195250,51.5407844820,1045,14.7626195250,51.3157844820
14.7626195250,51.0907844820,15.1126195250,51.3157844820,1046,14.7626195250,51.0907844820
14.7626195250,50.8657844820,15.1126195250,51.0907844820,1047,14.7626195250,50.8657844820
